avg_pkt_size,pkt_count,flow_duration_sec,bytes_per_sec,dst_port,protocol_tcp,protocol_udp,has_sni,inter_arrival_mean,inter_arrival_std,pkt_size_std,label
406.83,178,0.6001,120682.17,80,1,1,0,344.84,50.85,55.87,NORMAL
416.38,77,0.1604,199914.79,8443,1,0,0,139.09,23.45,117.96,NORMAL
778.75,16,0.0468,266033.5,443,1,1,1,633.31,175.66,251.22,NORMAL
415.94,53,0.0544,405331.05,8080,0,1,0,221.52,42.75,124.99,NORMAL
330.85,101,0.081,412497.71,8443,1,0,0,528.25,109.56,42.23,NORMAL
1397.4,111,1.0125,153194.63,443,1,0,1,186.47,27.79,57.17,NORMAL
612.6,17,0.0407,255768.18,80,0,0,0,132.65,7.3,15.54,NORMAL
590.74,191,0.303,372408.97,80,0,1,0,282.61,52.29,165.63,NORMAL
556.09,58,0.1062,303797.39,80,0,1,0,560.08,134.14,56.72,NORMAL
1232.37,146,0.5407,332737.37,443,0,0,1,787.08,194.42,65.16,NORMAL
479.42,63,0.0924,326856.82,8080,0,0,0,607.65,108.67,46.27,NORMAL
776.78,10,0.0165,471015.46,80,0,0,0,697.51,159.52,214.71,NORMAL
790.63,22,0.0658,264457.98,8443,0,1,0,755.22,128.17,114.76,NORMAL
743.17,138,0.4247,241477.63,8443,1,1,0,767.43,131.2,192.6,NORMAL
870.18,12,0.3231,32319.35,80,0,1,0,404.35,22.95,303.21,NORMAL
1282.13,190,2.0965,116193.26,80,0,0,0,742.45,126.8,193.14,NORMAL
894.39,199,1.7656,100806.02,80,1,1,0,456.72,38.02,135.01,NORMAL
1213.08,125,0.3951,383748.58,80,1,0,0,494.33,72.41,153.4,NORMAL
699.97,194,0.4013,338400.06,8443,0,1,0,164.83,3.65,55.75,NORMAL
346.56,186,1.8938,34037.16,8443,1,0,0,755.45,151.62,47.01,NORMAL
1235.95,64,0.662,119482.86,8080,0,1,0,620.13,54.31,126.68,NORMAL
659.09,188,0.2609,475006.7,80,0,1,0,488.12,83.48,49.56,NORMAL
974.69,125,0.6967,174868.73,443,0,1,1,552.32,29.66,242.87,NORMAL
469.63,80,0.2953,127229.59,80,1,0,0,689.83,139.44,83.33,NORMAL
688.21,105,0.3382,213689.49,80,1,1,0,474.66,22.43,46.18,NORMAL
695.47,66,0.1052,436362.82,80,1,1,0,159.77,42.88,208.8,NORMAL
1046.75,107,0.2815,397920.86,8443,1,0,0,145.34,5.08,104.91,NORMAL
1283.74,60,16.3063,4723.58,80,1,1,0,504.45,12.39,208.04,NORMAL
1173.32,176,4.0621,50836.33,443,1,1,1,274.86,61.97,303.58,NORMAL
641.7,39,0.0739,338619.73,8443,1,1,0,705.32,11.09,211.28,NORMAL
1319.42,37,0.5331,91576.38,8080,1,1,0,25.16,4.87,362.37,NORMAL
942.31,81,0.4554,167596.12,8443,1,0,0,142.91,16.42,176.11,NORMAL
769.92,90,0.1844,375678.29,8080,1,1,0,746.17,181.75,140.99,NORMAL
408.73,20,0.099,82601.39,80,1,1,0,76.87,8.13,109.8,NORMAL
601.75,164,0.7076,139468.11,80,1,0,0,610.7,177.55,63.86,NORMAL
1099.28,57,0.2579,242939.46,8443,1,0,0,53.37,12.73,104.12,NORMAL
338.53,94,0.0798,398582.76,80,0,1,0,365.68,53.6,31.94,NORMAL
292.91,94,0.1647,167211.82,80,0,0,0,176.0,6.7,67.74,NORMAL
307.74,86,0.1431,184880.74,8443,0,1,0,85.77,7.58,77.26,NORMAL
846.62,105,3.3947,26186.75,80,1,0,0,795.54,158.65,294.96,NORMAL
752.29,74,1.2212,45585.08,8443,0,0,0,608.74,114.58,138.97,NORMAL
330.12,183,0.1346,448986.96,8443,1,0,0,669.74,32.52,21.47,NORMAL
709.82,153,0.4203,258401.48,443,0,1,1,278.13,75.33,19.74,NORMAL
1094.16,6,0.0283,231680.18,443,1,0,1,692.09,104.82,193.41,NORMAL
578.71,112,0.1413,458675.02,8443,0,1,0,388.88,90.0,97.8,NORMAL
764.55,16,0.0357,342646.3,8443,0,0,0,388.46,29.4,64.96,NORMAL
1098.48,108,0.392,302653.59,80,1,1,0,344.85,36.19,283.11,NORMAL
803.98,38,0.0632,483626.07,8443,0,1,0,195.72,14.82,160.86,NORMAL
1090.46,168,0.551,332487.33,80,1,0,0,83.08,7.65,337.71,NORMAL
376.65,91,0.2445,140181.18,80,1,0,0,129.16,3.31,27.59,NORMAL
1305.71,73,2.1276,44800.57,80,0,1,0,163.78,31.71,163.72,NORMAL
866.86,194,1.2968,129677.74,80,1,1,0,483.41,88.91,86.68,NORMAL
701.18,17,0.0244,489450.7,8443,0,0,0,772.09,149.78,36.72,NORMAL
615.11,67,0.3466,118900.84,443,1,0,1,283.91,5.53,23.55,NORMAL
705.19,162,0.3525,324048.34,80,0,0,0,195.85,22.06,56.14,NORMAL
1188.7,135,5.3796,29830.23,443,0,0,1,380.79,80.86,136.64,NORMAL
1309.12,116,0.464,327312.06,8080,1,1,0,311.09,41.03,120.46,NORMAL
1334.82,55,0.5255,139713.54,8080,0,0,0,567.32,101.98,349.26,NORMAL
1347.4,174,1.356,172893.61,8443,0,1,0,196.48,10.06,401.57,NORMAL
1105.73,123,0.3164,429783.44,8443,0,1,0,643.81,56.7,371.4,NORMAL
1287.77,138,0.3591,494866.94,8080,1,0,0,747.45,155.76,258.95,NORMAL
326.5,59,0.0517,372502.32,8080,0,1,0,264.58,20.63,97.47,NORMAL
1084.94,124,0.333,403998.38,8080,1,0,0,180.63,19.68,24.89,NORMAL
440.12,22,0.0474,204159.11,8080,0,0,0,508.1,93.88,15.32,NORMAL
1031.54,119,0.5348,229550.44,8443,1,1,0,777.09,169.68,105.74,NORMAL
590.15,86,0.1137,446316.49,443,0,0,1,597.5,59.38,155.72,NORMAL
473.04,91,0.1639,262594.0,443,1,0,1,371.66,103.75,101.54,NORMAL
943.02,70,0.1576,418906.85,8080,0,1,0,477.29,43.91,239.5,NORMAL
650.79,26,0.0644,262799.88,443,0,0,1,624.54,19.01,139.79,NORMAL
1170.39,76,0.1806,492526.02,443,1,1,1,677.39,23.64,114.65,NORMAL
582.51,132,0.4412,174282.87,80,1,0,0,491.84,103.94,40.71,NORMAL
843.07,126,0.8301,127970.45,8080,1,1,0,733.29,165.44,283.14,NORMAL
245.71,79,0.4779,40614.67,80,0,1,0,62.41,13.87,63.3,NORMAL
1185.46,44,0.1982,263124.05,443,0,1,1,669.18,157.29,128.67,NORMAL
828.19,125,0.3848,269039.47,443,1,0,1,513.95,97.13,158.08,NORMAL
1342.98,99,0.4728,281225.68,8443,1,1,0,495.83,56.73,246.63,NORMAL
363.14,107,0.1316,295263.9,8443,0,1,0,577.78,156.77,31.13,NORMAL
833.4,196,0.5804,281444.74,80,1,0,0,552.84,65.69,188.72,NORMAL
565.04,82,0.1198,386688.18,8443,1,0,0,637.91,162.44,69.03,NORMAL
846.31,198,0.4994,335519.21,8443,1,0,0,530.06,113.12,105.96,NORMAL
1377.02,41,0.2638,214027.77,80,0,0,0,786.76,218.68,163.68,NORMAL
1378.14,52,0.1781,402312.06,8443,1,1,0,650.94,7.84,77.76,NORMAL
1333.27,21,0.076,368164.11,8443,1,1,0,193.43,4.98,74.56,NORMAL
877.15,198,0.7341,236597.48,8443,0,1,0,92.47,23.27,264.71,NORMAL
1179.81,175,0.7654,269733.48,443,1,0,1,681.44,53.99,309.89,NORMAL
886.06,107,0.2424,391190.37,8443,0,0,0,732.75,131.74,68.74,NORMAL
1098.21,93,1.2661,80667.75,8080,1,0,0,540.5,40.47,121.94,NORMAL
514.32,181,5.0301,18506.79,8443,0,1,0,637.7,87.61,41.3,NORMAL
309.22,63,6.2312,3126.31,8080,0,0,0,202.86,42.85,62.98,NORMAL
246.01,79,0.2605,74604.66,80,1,1,0,375.23,20.78,59.41,NORMAL
340.59,136,0.9808,47227.62,443,1,0,1,36.14,1.53,86.92,NORMAL
488.2,35,0.0564,302916.46,8080,0,0,0,683.21,196.84,133.06,NORMAL
918.45,144,0.3283,402833.73,443,1,0,1,107.55,13.35,33.16,NORMAL
991.92,66,0.1956,334697.63,8443,1,0,0,247.47,60.53,201.62,NORMAL
342.2,39,0.5005,26666.73,8443,0,0,0,519.34,136.19,58.39,NORMAL
444.91,161,0.2776,258060.55,443,0,1,1,557.08,143.06,52.56,NORMAL
839.99,130,0.5978,182654.41,80,0,0,0,678.78,59.66,198.14,NORMAL
812.43,156,0.3416,371018.72,443,0,0,1,365.98,39.67,131.43,NORMAL
679.03,28,0.0437,434763.21,8443,1,0,0,401.46,82.12,234.67,NORMAL
837.76,175,0.5043,290711.53,8080,1,0,0,100.36,8.53,63.77,NORMAL
1065.28,105,12.8354,8714.54,8080,0,1,0,121.01,21.6,65.12,NORMAL
259.97,127,0.084,393267.52,443,0,1,1,311.04,5.5,64.25,NORMAL
434.06,106,0.2042,225354.47,443,1,0,1,79.71,7.7,37.66,NORMAL
534.19,26,0.0905,153503.19,80,0,0,0,538.18,60.4,149.72,NORMAL
1188.16,54,0.1798,356808.11,443,0,0,1,321.32,66.13,332.02,NORMAL
309.07,46,0.4787,29702.53,80,1,0,0,127.89,9.32,91.28,NORMAL
1037.33,100,0.2745,377959.06,8080,1,0,0,611.44,139.3,108.37,NORMAL
484.65,53,0.2027,126702.72,443,1,0,1,190.3,41.51,49.11,NORMAL
954.73,89,0.3295,257906.29,443,1,1,1,257.82,50.72,106.08,NORMAL
1117.58,156,0.5501,316944.54,443,0,0,1,310.13,62.53,375.32,NORMAL
398.63,56,0.0853,261563.73,443,1,1,1,361.0,100.25,51.4,NORMAL
1385.15,67,0.2043,454241.67,8080,1,1,0,465.81,44.24,217.69,NORMAL
1287.64,197,3.1131,81482.36,80,1,1,0,246.41,44.68,355.02,NORMAL
985.87,153,0.5534,272556.22,8443,0,0,0,99.48,25.76,129.48,NORMAL
768.78,42,0.1231,262311.1,8443,1,1,0,97.06,11.8,214.48,NORMAL
561.86,154,0.2369,365302.54,8443,1,1,0,777.46,56.37,121.53,NORMAL
698.89,192,0.8978,149454.18,8080,1,1,0,638.93,86.66,82.37,NORMAL
1304.54,34,0.1773,250185.9,8080,1,1,0,424.48,127.05,180.9,NORMAL
1281.08,151,0.6748,286661.49,8443,0,0,0,533.26,79.84,63.64,NORMAL
980.47,133,1.7925,72749.96,8080,1,1,0,631.56,183.83,312.7,NORMAL
346.61,173,0.7133,84063.09,443,0,1,1,366.04,86.85,81.54,NORMAL
301.01,174,0.121,433014.61,443,0,1,1,410.18,78.63,62.26,NORMAL
283.62,77,0.0549,397660.05,443,0,0,1,761.3,198.71,47.89,NORMAL
1177.35,160,2.9301,64290.53,443,0,0,1,769.62,52.2,177.93,NORMAL
514.19,184,0.2021,468172.86,8080,1,0,0,156.22,33.73,36.12,NORMAL
1091.48,31,0.1056,320485.01,8080,0,0,0,686.18,112.71,129.77,NORMAL
203.21,53,0.1538,70019.64,8080,0,0,0,424.91,80.2,5.88,NORMAL
989.55,43,0.3917,108644.2,8080,0,1,0,670.48,134.88,220.3,NORMAL
1034.82,31,0.0741,432925.27,8443,0,0,0,119.43,9.34,51.62,NORMAL
301.63,114,0.0692,496975.68,8443,1,1,0,684.55,48.87,43.0,NORMAL
400.3,9,0.0085,422623.8,80,1,0,0,532.01,68.06,17.41,NORMAL
290.04,200,0.238,243707.48,443,1,1,1,743.44,190.81,24.86,NORMAL
1226.93,190,1.1066,210667.35,443,0,1,1,399.18,61.48,58.71,NORMAL
909.2,140,1.039,122513.31,80,0,0,0,796.71,72.15,254.44,NORMAL
1291.85,183,5.8988,40076.98,8080,0,0,0,739.02,11.57,407.28,NORMAL
762.93,113,0.2994,287967.82,8080,1,0,0,761.46,20.35,72.64,NORMAL
347.93,106,0.0991,372246.28,8443,1,1,0,407.95,107.69,14.94,NORMAL
361.39,26,0.0307,305764.83,8080,0,0,0,376.25,5.4,101.31,NORMAL
882.24,30,0.0737,359218.58,8080,1,1,0,644.04,36.93,114.88,NORMAL
328.15,124,0.3314,122768.56,8443,0,0,0,346.42,33.19,7.17,NORMAL
296.17,90,0.2423,110018.61,443,0,0,1,634.5,34.01,95.48,NORMAL
872.91,92,0.2576,311721.93,8443,0,1,0,625.63,184.52,53.1,NORMAL
1255.14,161,0.7287,277321.01,8080,0,1,0,170.05,19.84,75.09,NORMAL
704.66,152,0.6318,169528.55,80,0,1,0,211.36,61.51,184.9,NORMAL
556.01,112,0.1498,415678.34,443,0,0,1,277.55,30.18,184.81,NORMAL
1275.14,35,1.8144,24598.19,8443,1,1,0,217.6,30.05,223.46,NORMAL
351.07,37,0.0395,328905.16,8443,1,1,0,434.55,6.4,86.39,NORMAL
291.76,199,0.6352,91397.65,8080,1,1,0,545.61,161.14,36.03,NORMAL
484.26,44,0.0823,258813.46,80,1,1,0,39.27,9.2,59.75,NORMAL
1113.81,42,0.94,49767.62,8080,1,0,0,704.31,40.07,252.03,NORMAL
973.57,43,0.3241,129184.16,443,0,0,1,578.73,126.27,154.86,NORMAL
301.86,85,0.18,142513.24,8080,0,1,0,82.67,17.47,20.15,NORMAL
826.53,200,0.3639,454209.41,443,1,0,1,732.12,51.22,287.38,NORMAL
337.74,187,0.2493,253313.82,8443,1,0,0,325.38,40.85,96.24,NORMAL
666.41,34,0.0842,269106.52,8080,0,0,0,251.87,27.87,179.26,NORMAL
1276.59,32,0.3392,120447.72,80,0,0,0,348.11,35.07,176.58,NORMAL
326.46,116,0.1014,373311.93,8080,1,1,0,439.09,71.83,56.21,NORMAL
1295.24,172,2.0281,109845.13,8443,0,0,0,347.93,79.06,423.99,NORMAL
439.27,173,0.1836,414003.37,8443,0,1,0,549.72,121.88,52.98,NORMAL
741.2,34,0.1549,162698.37,8443,1,1,0,106.18,26.13,101.28,NORMAL
742.68,56,0.0879,473146.64,8443,1,0,0,735.04,200.21,220.15,NORMAL
949.94,22,0.0531,393289.08,443,1,0,1,481.58,138.66,271.94,NORMAL
1003.97,31,0.0633,491675.83,8443,1,1,0,429.31,36.15,316.2,NORMAL
1226.2,32,0.1202,326536.99,80,1,0,0,577.23,47.38,252.49,NORMAL
253.9,187,0.1487,319236.15,8443,0,0,0,264.21,16.01,77.84,NORMAL
1296.2,132,3.8426,44527.24,80,0,1,0,98.48,6.43,440.87,NORMAL
705.46,56,0.4782,82616.06,443,1,0,1,640.83,118.4,107.58,NORMAL
1072.69,126,0.3196,422905.38,8080,0,0,0,274.97,22.69,349.0,NORMAL
665.27,56,0.1098,339354.94,80,0,1,0,171.98,8.37,217.34,NORMAL
951.88,62,0.3245,181878.33,8443,1,0,0,497.71,128.38,293.2,NORMAL
639.36,42,0.0699,384005.05,8443,1,1,0,556.45,54.89,148.08,NORMAL
288.44,13,0.0087,429321.26,8443,1,1,0,699.22,48.62,36.41,NORMAL
928.29,143,0.4965,267339.7,443,1,0,1,416.86,59.0,52.35,NORMAL
464.01,167,0.1572,492982.33,80,1,0,0,444.1,89.29,131.63,NORMAL
251.97,120,0.0639,472977.93,8443,0,0,0,245.07,64.49,33.77,NORMAL
322.77,163,0.1727,304723.38,8080,0,0,0,495.43,98.39,92.61,NORMAL
732.49,21,0.0324,474090.52,8443,1,1,0,238.78,11.26,190.21,NORMAL
1355.75,89,0.297,406278.55,8080,0,1,0,485.35,61.67,129.15,NORMAL
767.17,185,0.3142,451729.75,443,1,0,1,372.6,97.79,253.16,NORMAL
273.64,35,0.0796,120393.31,8080,0,1,0,629.53,111.16,73.52,NORMAL
812.94,105,0.4518,188943.99,443,1,0,1,228.87,49.05,258.31,NORMAL
549.08,75,0.6377,64574.42,8443,0,1,0,433.7,27.86,46.7,NORMAL
720.06,63,0.1039,436748.73,80,0,1,0,467.74,8.09,79.53,NORMAL
1139.15,172,2.3606,83000.4,443,0,0,1,768.27,205.1,68.91,NORMAL
355.68,96,0.1116,306031.93,443,0,0,1,632.9,24.61,66.1,NORMAL
604.23,185,0.3953,282750.09,443,0,1,1,720.06,199.52,169.8,NORMAL
1271.5,134,0.3515,484726.29,8080,0,1,0,518.67,59.93,284.96,NORMAL
975.16,191,2.2884,81393.23,443,0,0,1,428.01,44.81,161.74,NORMAL
1095.0,34,0.0794,469046.62,80,1,1,0,158.08,25.55,310.49,NORMAL
853.68,78,0.3276,203244.47,443,1,0,1,618.8,174.08,224.55,NORMAL
587.77,108,0.1377,460961.25,8080,1,1,0,562.95,156.75,99.47,NORMAL
709.84,70,0.1015,489326.41,443,0,1,1,629.96,119.22,206.33,NORMAL
538.92,40,0.2068,104223.29,80,0,0,0,289.83,57.14,141.26,NORMAL
1153.7,113,0.5129,254160.62,443,0,0,1,611.76,38.79,147.14,NORMAL
1121.52,91,2.2643,45073.42,80,0,1,0,646.66,29.28,106.98,NORMAL
305.06,50,0.0318,479627.78,80,0,0,0,586.06,80.28,21.23,NORMAL
1145.73,187,0.6615,323899.03,8080,1,1,0,491.91,100.27,137.13,NORMAL
1288.14,96,1.5758,78476.0,8443,1,0,0,71.99,19.9,285.7,NORMAL
1047.35,150,0.4315,364041.49,80,1,0,0,430.34,36.75,168.36,NORMAL
1076.23,84,0.1891,478100.07,8443,1,0,0,225.34,17.36,142.41,NORMAL
805.93,84,0.1849,366171.65,8443,1,0,0,549.87,9.58,125.9,NORMAL
1018.93,186,3.4547,54859.22,8080,0,1,0,753.0,11.08,205.46,NORMAL
395.74,109,0.4981,86600.48,80,1,1,0,540.11,156.46,127.66,NORMAL
1143.69,178,1.4633,139122.8,8080,0,0,0,307.26,12.24,355.97,NORMAL
1113.63,169,0.7727,243577.63,8443,0,1,0,663.66,60.49,233.42,NORMAL
878.85,180,0.4469,353941.64,80,0,0,0,763.71,152.11,118.84,NORMAL
1230.36,19,0.4651,50266.54,8080,1,1,0,646.36,124.86,91.39,NORMAL
1229.75,11,0.0754,179474.19,8080,0,1,0,76.61,1.42,311.58,NORMAL
1389.46,70,0.2156,451041.5,8080,1,0,0,790.4,92.88,147.38,NORMAL
363.84,23,0.1623,51563.63,8443,0,1,0,234.97,69.91,113.13,NORMAL
444.39,199,0.2519,351115.26,80,0,1,0,550.88,119.47,27.3,NORMAL
1237.06,158,0.6388,305975.9,8443,0,0,0,117.51,30.11,30.22,NORMAL
812.3,186,1.2322,122615.53,443,1,0,1,377.28,65.74,215.77,NORMAL
1087.2,67,0.3914,186110.69,80,1,0,0,439.17,72.49,58.43,NORMAL
662.46,172,0.6704,169964.32,8443,0,0,0,440.67,74.97,187.93,NORMAL
665.3,153,0.4773,213256.09,443,1,1,1,709.01,43.77,15.99,NORMAL
543.49,15,0.0327,249071.99,8443,0,0,0,220.78,62.55,71.46,NORMAL
822.93,47,0.1406,274996.28,443,1,0,1,425.08,54.78,76.99,NORMAL
563.65,132,0.2161,344304.06,443,0,0,1,626.06,129.78,185.26,NORMAL
963.08,57,0.5848,93872.27,80,0,1,0,559.28,84.28,220.65,NORMAL
497.95,21,0.1044,100121.59,8080,0,0,0,403.94,70.41,90.21,NORMAL
649.77,170,1.2763,86550.23,80,1,0,0,315.1,6.0,109.22,NORMAL
936.04,195,1.4471,126133.9,80,0,0,0,757.56,196.08,216.24,NORMAL
645.25,139,0.4641,193253.61,8080,1,1,0,268.35,31.86,65.07,NORMAL
1327.37,55,2.6436,27616.04,443,1,0,1,582.83,84.68,223.69,NORMAL
1196.59,130,1.1348,137079.63,8443,0,1,0,418.46,99.89,207.64,NORMAL
475.95,192,0.2377,384436.11,443,0,1,1,687.68,148.09,60.49,NORMAL
292.97,111,0.1701,191153.96,8443,1,1,0,147.46,8.17,76.09,NORMAL
747.0,82,0.2765,221533.65,80,1,0,0,403.45,78.01,150.6,NORMAL
368.47,160,0.6366,92604.78,80,0,1,0,424.23,100.77,103.8,NORMAL
1197.4,31,0.114,325493.69,443,0,0,1,178.03,45.97,363.34,NORMAL
587.01,164,0.3549,271223.17,8080,0,0,0,482.17,83.72,32.35,NORMAL
1323.7,114,1.8966,79565.73,8443,0,0,0,746.03,64.91,354.74,NORMAL
1240.85,87,1.5757,68510.23,80,1,1,0,568.88,92.73,260.82,NORMAL
914.41,25,0.1294,176634.55,80,1,1,0,638.0,190.56,190.13,NORMAL
690.37,186,0.6738,190574.38,443,0,1,1,374.82,30.75,57.61,NORMAL
1202.94,132,2.9927,53058.94,80,0,0,0,563.85,19.7,219.77,NORMAL
1139.58,130,1.6175,91586.8,443,0,1,1,83.26,8.47,361.63,NORMAL
840.96,58,0.1265,385533.6,443,0,0,1,590.15,147.28,286.06,NORMAL
761.84,191,1.0371,140308.19,443,1,0,1,660.53,59.62,232.6,NORMAL
694.81,177,0.3269,376188.63,8080,0,1,0,284.08,43.42,151.45,NORMAL
1202.04,134,0.4528,355697.77,80,0,1,0,246.38,35.17,348.64,NORMAL
1360.09,101,0.3109,441835.66,80,0,0,0,341.53,51.48,400.93,NORMAL
642.33,88,0.1535,368275.97,443,1,0,1,569.56,118.18,63.01,NORMAL
1369.74,57,0.1909,409089.61,443,0,1,1,200.52,13.51,443.47,NORMAL
1052.74,35,0.0855,431111.64,8080,0,0,0,425.22,110.03,236.46,NORMAL
348.75,76,0.1319,200891.41,8080,0,1,0,455.41,127.08,87.34,NORMAL
451.33,101,0.1136,401190.41,8443,0,0,0,762.36,119.19,36.4,NORMAL
707.09,111,0.2307,340168.62,80,0,1,0,244.12,11.1,187.76,NORMAL
1227.23,66,1.3024,62192.75,443,0,1,1,311.23,17.5,194.87,NORMAL
799.27,59,0.1085,434681.17,443,0,0,1,255.2,21.45,191.95,NORMAL
949.61,192,0.4388,415487.96,80,1,0,0,684.47,38.0,321.54,NORMAL
259.59,181,0.1155,406771.98,443,1,0,1,652.63,140.78,70.22,NORMAL
1128.79,32,0.0873,413631.13,8443,0,0,0,411.99,86.64,290.11,NORMAL
702.56,176,0.5616,220171.14,8443,0,1,0,26.84,2.84,212.86,NORMAL
1347.9,118,2.6535,59940.74,8443,0,0,0,335.92,98.23,458.76,NORMAL
1364.73,162,1.5927,138811.3,8443,0,1,0,499.11,59.95,403.45,NORMAL
1255.23,190,1.3512,176507.83,8080,1,0,0,334.74,22.43,103.19,NORMAL
504.49,21,0.0217,487168.61,80,0,1,0,550.02,109.22,66.85,NORMAL
311.06,164,0.5187,98347.96,8080,0,1,0,659.26,154.62,23.99,NORMAL
743.81,136,0.3431,294809.31,443,0,0,1,203.15,39.1,171.68,NORMAL
825.92,179,0.4519,327121.28,8080,0,1,0,506.86,51.1,202.01,NORMAL
236.89,129,0.29,105367.62,8080,0,1,0,261.67,47.61,47.6,NORMAL
270.94,136,0.2997,122952.91,8443,0,0,0,335.0,66.6,49.58,NORMAL
960.7,185,0.542,327901.14,8080,1,0,0,39.97,2.92,41.9,NORMAL
1399.65,155,8.6124,25189.98,8443,0,1,0,246.14,38.16,383.18,NORMAL
1312.2,79,5.5501,18677.75,80,1,1,0,707.22,37.21,232.65,NORMAL
221.24,134,3.212,9229.74,8443,0,0,0,568.96,109.61,23.45,NORMAL
280.56,16,0.0287,156632.21,443,0,1,1,384.68,38.44,21.49,NORMAL
416.13,97,0.1014,398265.23,8080,0,0,0,771.07,149.72,32.69,NORMAL
1345.25,136,0.6112,299311.73,443,0,1,1,63.12,12.84,411.37,NORMAL
767.43,148,1.6664,68156.97,8080,1,0,0,660.99,19.59,110.39,NORMAL
478.02,160,0.1845,414439.81,8443,1,1,0,571.45,155.97,137.39,NORMAL
547.71,141,0.4988,154834.14,8080,1,1,0,518.99,117.47,154.13,NORMAL
628.81,145,1.9265,47327.06,8443,0,0,0,151.89,38.05,115.16,NORMAL
533.62,10,0.0113,471865.06,443,1,1,1,375.67,6.34,183.46,NORMAL
730.61,30,0.0625,350654.39,443,0,0,1,398.53,101.8,18.23,NORMAL
524.86,193,0.6452,157013.36,8080,1,0,0,493.78,128.79,148.11,NORMAL
793.72,146,0.3384,342419.74,8080,1,0,0,714.43,138.73,63.25,NORMAL
394.69,197,0.1664,467272.81,443,1,1,1,543.98,127.96,82.16,NORMAL
1054.16,132,0.552,252081.86,8443,0,1,0,56.14,11.17,306.73,NORMAL
504.78,167,0.1778,474146.89,80,0,1,0,606.06,149.45,26.15,NORMAL
1253.37,185,0.4693,494119.39,8443,0,1,0,418.37,4.61,111.04,NORMAL
1388.84,169,1.2428,188858.43,8443,1,0,0,539.92,25.96,51.54,NORMAL
1223.34,102,0.854,146109.11,8080,1,1,0,314.34,22.24,240.2,NORMAL
1251.78,108,0.349,387357.89,80,0,0,0,544.31,144.83,88.75,NORMAL
854.18,126,0.2363,455545.59,8080,1,1,0,781.42,25.51,167.3,NORMAL
480.3,135,0.2475,261935.97,80,1,0,0,67.45,5.47,58.7,NORMAL
973.08,119,0.2634,439692.74,8080,0,1,0,229.47,44.46,333.69,NORMAL
1062.32,108,12.8194,8949.73,80,0,1,0,378.75,111.37,66.55,NORMAL
1294.32,70,0.2915,310800.64,443,1,0,1,502.81,121.94,41.09,NORMAL
951.23,111,0.3598,293470.38,80,0,1,0,640.0,98.84,144.6,NORMAL
552.89,33,0.0511,357078.5,443,0,0,1,77.96,10.06,102.81,NORMAL
1287.11,69,0.4651,190934.28,8443,1,0,0,308.58,32.74,340.34,NORMAL
1122.91,20,0.0466,482423.16,443,0,1,1,645.12,32.35,372.02,NORMAL
1310.47,113,0.3305,448092.54,443,1,0,1,383.62,44.53,257.93,NORMAL
777.19,107,0.294,282901.16,80,1,1,0,325.94,6.88,20.29,NORMAL
397.61,90,0.0932,383769.25,443,0,1,1,199.03,48.2,123.12,NORMAL
1103.9,52,0.2373,241941.24,80,0,1,0,401.74,45.01,350.18,NORMAL
1192.62,124,0.4669,316771.69,443,1,1,1,567.59,59.25,362.6,NORMAL
1187.49,36,0.1671,255831.03,8443,1,1,0,348.52,20.74,330.51,NORMAL
1156.86,103,0.2908,409737.02,443,1,1,1,210.53,24.94,168.56,NORMAL
861.18,133,0.3336,343382.77,80,0,1,0,531.29,91.67,233.79,NORMAL
882.41,13,0.0837,136971.97,443,0,1,1,483.36,138.4,88.81,NORMAL
401.35,70,0.306,91812.7,443,1,1,1,730.78,75.3,48.07,NORMAL
317.95,67,0.073,291879.25,8080,0,1,0,433.84,40.51,43.07,NORMAL
790.47,38,0.084,357395.65,443,0,1,1,627.3,174.48,89.51,NORMAL
376.85,185,0.2685,259638.37,80,1,0,0,191.86,10.85,103.38,NORMAL
969.38,64,0.2281,271975.06,80,1,0,0,664.82,144.2,256.93,NORMAL
356.1,133,0.0972,487326.57,8080,1,0,0,315.2,33.58,63.7,NORMAL
303.24,109,0.5856,56444.73,80,1,1,0,573.23,49.01,89.31,NORMAL
943.33,27,0.0571,445906.19,8080,0,0,0,473.98,88.28,121.47,NORMAL
1225.74,70,0.4653,184409.02,8080,0,1,0,55.3,11.46,117.74,NORMAL
396.15,153,0.2679,226216.24,80,1,1,0,41.73,3.59,26.32,NORMAL
354.69,142,1.3062,38558.72,8080,1,1,0,445.45,97.4,87.92,NORMAL
335.11,20,0.0543,123492.99,8080,0,0,0,519.41,28.19,64.03,NORMAL
531.25,29,0.036,427406.52,80,1,0,0,453.55,13.86,111.01,NORMAL
778.22,158,0.4567,269230.33,443,1,0,1,351.75,45.23,233.29,NORMAL
934.8,29,3.805,7124.68,8080,1,0,0,510.64,105.18,227.0,NORMAL
465.01,161,0.1932,387409.71,443,0,1,1,572.15,121.66,85.39,NORMAL
1287.44,125,0.3815,421790.35,8443,1,1,0,214.89,21.0,262.77,NORMAL
669.8,58,0.1098,353937.49,443,1,0,1,620.07,9.75,144.21,NORMAL
256.14,137,0.0721,486693.26,8080,0,0,0,528.37,92.44,55.02,NORMAL
1089.88,154,1.1089,151352.49,80,1,0,0,52.25,2.04,24.76,NORMAL
606.08,159,0.2959,325679.44,8443,1,1,0,50.37,11.18,136.68,NORMAL
