avg_pkt_size,pkt_count,flow_duration_sec,bytes_per_sec,dst_port,protocol_tcp,protocol_udp,has_sni,inter_arrival_mean,inter_arrival_std,pkt_size_std,label
1750.0,1,0.001,1750000.0,25,1,0,0,1.0,0.07,370.01,NORMAL
2643.0,1,0.001,2643000.0,25,1,0,0,1.0,0.12,323.04,NORMAL
1.43,363,0.001,520000.0,17504,0,0,0,0.0,0.0,0.49,DOS_ATTACK
1358.0,1,0.001,1358000.0,25,1,0,0,1.0,0.25,437.55,NORMAL
0.0,205,0.001,0.0,65297,1,0,0,0.0,0.0,0.0,DOS_ATTACK
18.0,1,0.001,18000.0,47026,0,0,0,1.0,0.09,4.18,PORT_SCAN
0.0,240,0.001,0.0,58587,1,0,0,0.0,0.0,0.0,DOS_ATTACK
105.22,9,0.001,947000.0,80,1,0,0,0.11,0.01,27.35,NORMAL
0.0,509,0.001,0.0,61170,1,0,0,0.0,0.0,0.0,PORT_SCAN
0.0,236,0.001,0.0,79,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,224,0.001,0.0,23,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,119,0.001,0.0,63722,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1643.75,8,0.001,13150000.0,80,1,0,0,0.12,0.02,266.52,NORMAL
0.0,224,0.001,0.0,113,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,35,0.001,0.0,47252,1,0,0,0.03,0.0,0.0,DOS_ATTACK
0.0,360,0.001,0.0,3405,1,0,0,0.0,0.0,0.0,PORT_SCAN
0.0,202,0.001,0.0,36257,1,0,0,0.0,0.0,0.0,DOS_ATTACK
12.0,1,0.001,12000.0,20,1,0,0,1.0,0.26,3.71,NORMAL
0.53,165,0.001,88000.0,21483,0,1,0,0.01,0.0,0.08,NORMAL
829.67,3,0.001,2489000.0,80,1,0,0,0.33,0.09,220.38,NORMAL
0.0,1,0.001,0.0,24538,1,0,0,1.0,0.35,0.0,PORT_SCAN
60.71,17,0.001,1032000.0,13506,0,0,0,0.06,0.01,11.13,DOS_ATTACK
0.0,101,0.001,0.0,31543,1,0,0,0.01,0.0,0.0,DOS_ATTACK
13381.0,1,0.001,13381000.0,23,1,0,0,1.0,0.11,1995.51,NORMAL
0.0,160,0.001,0.0,36308,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,209,0.001,0.0,61538,1,0,0,0.0,0.0,0.0,DOS_ATTACK
1.07,487,0.001,520000.0,21307,0,0,0,0.0,0.0,0.23,DOS_ATTACK
8.0,1,0.001,8000.0,59789,0,0,0,1.0,0.26,1.44,PORT_SCAN
173.67,6,0.001,1042000.0,80,1,0,0,0.17,0.03,28.37,NORMAL
0.0,203,0.001,0.0,20438,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,280,0.001,0.0,1877,1,0,0,0.0,0.0,0.0,DOS_ATTACK
2326.67,3,0.001,6980000.0,80,1,0,0,0.33,0.13,133.15,NORMAL
8964.0,1,0.001,8964000.0,80,1,0,0,1.0,0.2,481.74,NORMAL
2.02,511,0.001,1032000.0,42125,0,0,0,0.0,0.0,0.5,DOS_ATTACK
0.0,102,0.001,0.0,44228,1,0,0,0.01,0.0,0.0,DOS_ATTACK
65.85,13,0.001,856000.0,80,1,0,0,0.08,0.02,4.18,NORMAL
0.0,267,0.001,0.0,50873,1,0,0,0.0,0.0,0.0,DOS_ATTACK
830.11,9,0.001,7471000.0,80,1,0,0,0.11,0.01,173.74,NORMAL
9786.0,1,0.001,9786000.0,80,1,0,0,1.0,0.21,1985.44,NORMAL
0.0,174,0.001,0.0,39596,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1346.0,1,0.001,1346000.0,25,1,0,0,1.0,0.11,431.99,NORMAL
0.0,109,0.001,0.0,2076,1,0,0,0.01,0.0,0.0,DOS_ATTACK
2.29,77,0.001,176000.0,12059,0,1,0,0.01,0.0,0.68,NORMAL
334.0,1,0.001,334000.0,20,1,0,0,1.0,0.32,74.47,MALWARE_C2
39.27,15,0.001,589000.0,80,1,0,0,0.07,0.02,11.03,NORMAL
2.27,79,0.001,179000.0,64678,0,1,0,0.01,0.0,0.68,NORMAL
1675.95,21,0.001,35195000.0,31936,1,0,0,0.05,0.02,444.25,NORMAL
0.0,1,8.0,0.0,19770,1,0,0,8000.0,2669.47,0.0,PORT_SCAN
0.0,125,0.001,0.0,43598,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,212,0.001,0.0,23790,1,0,0,0.0,0.0,0.0,DOS_ATTACK
795.4,5,0.001,3977000.0,80,1,0,0,0.2,0.08,164.94,NORMAL
2747.75,8,0.001,21982000.0,80,1,0,0,0.12,0.04,611.88,NORMAL
0.07,14,0.001,1000.0,33447,0,1,0,0.07,0.02,0.0,PORT_SCAN
0.0,141,0.001,0.0,37623,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,277,0.001,0.0,15155,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,221,0.001,0.0,21,1,0,0,0.0,0.0,0.0,DOS_ATTACK
2129.8,5,0.001,10649000.0,80,1,0,0,0.2,0.05,731.4,NORMAL
0.5,2,37728.0,0.0,55775,1,0,0,18864000.0,5071923.43,0.12,PORT_SCAN
0.0,1,0.001,0.0,80,1,0,0,1.0,0.08,0.0,NORMAL
4.3,240,0.001,1032000.0,18085,0,0,0,0.0,0.0,0.63,DOS_ATTACK
978.0,1,0.001,978000.0,25,1,0,0,1.0,0.19,309.82,NORMAL
0.0,282,0.001,0.0,23,1,0,0,0.0,0.0,0.0,DOS_ATTACK
219.4,5,0.001,1097000.0,80,1,0,0,0.2,0.05,53.03,NORMAL
58.4,10,0.001,584000.0,80,1,0,0,0.1,0.01,4.99,NORMAL
9721.0,1,0.001,9721000.0,80,1,0,0,1.0,0.36,1433.92,NORMAL
1.56,113,0.001,176000.0,60567,0,1,0,0.01,0.0,0.08,NORMAL
23.43,21,0.001,492000.0,80,1,0,0,0.05,0.01,7.01,NORMAL
0.5,2,17964.0,0.0,28560,1,0,0,8982000.0,1783955.5,0.16,PORT_SCAN
84.0,3,0.001,252000.0,33165,0,1,0,0.33,0.04,9.89,NORMAL
0.0,101,0.001,0.0,2879,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,98,0.001,0.0,62402,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.69,257,0.001,178000.0,37433,0,1,0,0.0,0.0,0.19,NORMAL
0.0,146,0.001,0.0,47788,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,1,0.001,0.0,80,1,0,0,1.0,0.36,0.0,NORMAL
479.56,9,0.001,4316000.0,20,1,0,0,0.11,0.02,144.33,NORMAL
2660.0,1,0.001,2660000.0,25,1,0,0,1.0,0.15,417.5,NORMAL
0.0,126,0.001,0.0,57051,1,0,0,0.01,0.0,0.0,DOS_ATTACK
787.71,7,0.001,5514000.0,80,1,0,0,0.14,0.03,106.54,NORMAL
252.0,1,2217.0,0.11,54638,0,1,0,2217000.0,748596.86,56.86,NORMAL
0.0,172,0.001,0.0,59575,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1.13,159,0.001,180000.0,33949,0,1,0,0.01,0.0,0.16,NORMAL
0.0,103,0.001,0.0,37234,1,0,0,0.01,0.0,0.0,DOS_ATTACK
679.0,1,0.001,679000.0,80,1,0,0,1.0,0.15,77.91,NORMAL
301.0,2,0.001,602000.0,80,1,0,0,0.5,0.16,26.43,NORMAL
74.0,1,0.001,74000.0,20,1,0,0,1.0,0.08,5.05,NORMAL
675.0,1,0.001,675000.0,80,1,0,0,1.0,0.06,195.29,NORMAL
0.0,231,0.001,0.0,36118,1,0,0,0.0,0.0,0.0,DOS_ATTACK
252.0,1,0.001,252000.0,50813,0,1,0,1.0,0.28,34.51,NORMAL
0.0,2,0.001,0.0,25,1,0,0,0.5,0.18,0.0,DOS_ATTACK
30.0,1,0.001,30000.0,3026,0,0,0,1.0,0.34,6.67,NORMAL
487.5,2,0.001,975000.0,80,1,0,0,0.5,0.15,155.2,NORMAL
15898.0,1,0.001,15898000.0,80,1,0,0,1.0,0.28,2043.58,NORMAL
56.0,15,0.001,840000.0,80,1,0,0,0.07,0.02,5.09,NORMAL
0.0,189,0.001,0.0,113,1,0,0,0.01,0.0,0.0,DOS_ATTACK
28.06,17,0.001,477000.0,80,1,0,0,0.06,0.01,7.87,NORMAL
0.0,277,0.001,0.0,63338,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,1,0.001,0.0,34429,1,0,0,1.0,0.31,0.0,PORT_SCAN
69.76,17,0.001,1186000.0,80,1,0,0,0.06,0.01,5.67,NORMAL
641.0,1,0.001,641000.0,20,1,0,0,1.0,0.29,171.06,NORMAL
0.0,215,0.001,0.0,52860,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,111,0.001,0.0,8954,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,133,0.001,0.0,2302,1,0,0,0.01,0.0,0.0,DOS_ATTACK
38.63,19,0.001,734000.0,80,1,0,0,0.05,0.01,2.5,NORMAL
583.33,9,0.001,5250000.0,80,1,0,0,0.11,0.04,95.55,NORMAL
0.0,275,0.001,0.0,59866,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,88,0.001,0.0,14108,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1884.0,1,6.0,314.0,25,1,0,0,6000.0,772.66,299.86,NORMAL
305.0,6,0.001,1830000.0,80,1,0,0,0.17,0.03,48.96,NORMAL
0.47,257,0.001,120000.0,1154,0,1,0,0.0,0.0,0.1,NORMAL
0.0,236,0.001,0.0,31423,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,140,0.001,0.0,22322,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,43,0.001,0.0,53058,1,0,0,0.02,0.01,0.0,DOS_ATTACK
0.0,1,0.001,0.0,80,1,0,0,1.0,0.34,0.0,NORMAL
0.0,217,0.001,0.0,42931,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,216,0.001,0.0,10130,1,0,0,0.0,0.0,0.0,DOS_ATTACK
143.0,1,0.001,143000.0,79,1,0,0,1.0,0.18,13.41,NORMAL
0.0,383,2.0,0.0,39528,1,0,0,5.22,1.01,0.0,PORT_SCAN
0.0,272,0.001,0.0,20,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,144,0.001,0.0,29344,1,0,0,0.01,0.0,0.0,DOS_ATTACK
167.4,10,0.001,1674000.0,80,1,0,0,0.1,0.02,17.18,NORMAL
4.22,27,0.001,114000.0,10469,0,1,0,0.04,0.01,0.44,NORMAL
0.0,249,0.001,0.0,21,1,0,0,0.0,0.0,0.0,DOS_ATTACK
99.33,12,0.001,1192000.0,80,1,0,0,0.08,0.0,26.09,NORMAL
0.0,236,0.001,0.0,50965,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,511,0.001,0.0,31371,1,0,0,0.0,0.0,0.0,PORT_SCAN
2.54,68,0.001,173000.0,62876,0,1,0,0.01,0.01,0.87,NORMAL
364.0,6,0.001,2184000.0,80,1,0,0,0.17,0.04,92.27,NORMAL
1.19,436,0.001,520000.0,53883,0,0,0,0.0,0.0,0.22,DOS_ATTACK
0.0,1,0.001,0.0,80,1,0,0,1.0,0.32,0.0,NORMAL
0.88,213,0.001,187000.0,51460,0,1,0,0.0,0.0,0.23,NORMAL
15340.0,1,70.0,219.14,23,1,0,0,70000.0,27784.87,4600.08,NORMAL
0.0,136,0.001,0.0,16465,1,0,0,0.01,0.0,0.0,DOS_ATTACK
480.0,24,0.001,11520000.0,80,1,0,0,0.04,0.01,129.95,NORMAL
1328.8,5,0.001,6644000.0,80,1,0,0,0.2,0.05,331.49,NORMAL
337.0,5,0.001,1685000.0,80,1,0,0,0.2,0.03,94.52,NORMAL
0.0,511,0.001,0.0,13964,1,0,0,0.0,0.0,0.0,PORT_SCAN
1597.92,12,0.001,19175000.0,80,1,0,0,0.08,0.02,481.0,NORMAL
983.67,3,0.001,2951000.0,80,1,0,0,0.33,0.06,210.6,NORMAL
1060.67,3,0.001,3182000.0,80,1,0,0,0.33,0.06,86.58,NORMAL
0.9,142,0.001,128000.0,50205,0,1,0,0.01,0.0,0.06,NORMAL
32.43,21,0.001,681000.0,80,1,0,0,0.05,0.01,9.14,NORMAL
0.0,241,0.001,0.0,22533,1,0,0,0.0,0.0,0.0,DOS_ATTACK
2.11,37,0.001,78000.0,47434,0,0,0,0.03,0.01,0.15,NORMAL
0.0,136,0.001,0.0,14390,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1025.0,1,0.001,1025000.0,25,1,0,0,1.0,0.16,101.85,NORMAL
3684.0,1,2.0,1842.0,21,1,0,0,2000.0,117.59,404.15,MALWARE_C2
21.1,42,0.001,886000.0,80,1,0,0,0.02,0.01,2.85,NORMAL
0.0,249,0.001,0.0,20381,1,0,0,0.0,0.0,0.0,DOS_ATTACK
351.33,3,0.001,1054000.0,80,1,0,0,0.33,0.07,23.24,NORMAL
0.0,286,0.001,0.0,56235,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,199,0.001,0.0,34856,1,0,0,0.01,0.0,0.0,DOS_ATTACK
562.33,3,0.001,1687000.0,80,1,0,0,0.33,0.13,147.28,NORMAL
0.0,216,0.001,0.0,1892,1,0,0,0.0,0.0,0.0,DOS_ATTACK
96.0,1,0.001,96000.0,34572,0,1,0,1.0,0.28,20.36,NORMAL
0.85,33,0.001,28000.0,41875,0,1,0,0.03,0.01,0.22,DOS_ATTACK
0.0,284,0.001,0.0,57938,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,229,0.001,0.0,33961,1,0,0,0.0,0.0,0.0,DOS_ATTACK
31.5,8,0.001,252000.0,50887,0,1,0,0.12,0.01,9.81,NORMAL
0.0,213,0.001,0.0,24282,1,0,0,0.0,0.0,0.0,DOS_ATTACK
27.28,18,0.001,491000.0,80,1,0,0,0.06,0.02,5.93,NORMAL
234.92,12,0.001,2819000.0,80,1,0,0,0.08,0.01,72.8,NORMAL
8.0,1,0.001,8000.0,55115,0,0,0,1.0,0.23,2.07,PORT_SCAN
1232.0,1,1.0,1232.0,25,1,0,0,1000.0,320.46,223.06,NORMAL
0.0,217,0.001,0.0,8980,1,0,0,0.0,0.0,0.0,DOS_ATTACK
149.0,1,0.001,149000.0,79,1,0,0,1.0,0.37,43.54,NORMAL
605.31,16,0.001,9685000.0,80,1,0,0,0.06,0.01,162.25,NORMAL
1316.0,1,1.0,1316.0,25,1,0,0,1000.0,144.01,84.05,NORMAL
0.0,128,0.001,0.0,33854,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,231,0.001,0.0,20,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,511,0.001,0.0,62435,1,0,0,0.0,0.0,0.0,PORT_SCAN
2.51,73,0.001,183000.0,45065,0,1,0,0.01,0.0,0.23,NORMAL
30.0,1,0.001,30000.0,2716,0,0,0,1.0,0.17,4.0,NORMAL
638.67,3,0.001,1916000.0,80,1,0,0,0.33,0.11,105.07,NORMAL
2509.0,1,0.001,2509000.0,25,1,0,0,1.0,0.23,638.07,NORMAL
4373.0,2,0.001,8746000.0,80,1,0,0,0.5,0.06,1476.65,NORMAL
0.0,330,0.001,0.0,58929,1,0,0,0.0,0.0,0.0,PORT_SCAN
93323.0,1,1.0,93323.0,25,1,0,0,1000.0,221.86,18752.04,NORMAL
0.0,273,0.001,0.0,20,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,509,0.001,0.0,30982,1,0,0,0.0,0.0,0.0,PORT_SCAN
0.0,107,0.001,0.0,60720,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,294,0.001,0.0,57918,1,0,0,0.0,0.0,0.0,DOS_ATTACK
135.19,21,0.001,2839000.0,80,1,0,0,0.05,0.0,30.58,NORMAL
226.95,20,0.001,4539000.0,20,1,0,0,0.05,0.01,20.7,NORMAL
470.0,2,0.001,940000.0,80,1,0,0,0.5,0.05,114.57,NORMAL
131.57,7,0.001,921000.0,80,1,0,0,0.14,0.06,16.65,NORMAL
2342.6,5,0.001,11713000.0,80,1,0,0,0.2,0.03,219.28,NORMAL
0.0,1,0.001,0.0,13552,1,0,0,1.0,0.22,0.0,PORT_SCAN
52.0,1,0.001,52000.0,113,1,0,0,1.0,0.21,15.65,NORMAL
383.0,1,0.001,383000.0,20,1,0,0,1.0,0.35,91.28,NORMAL
27.11,37,0.001,1003000.0,80,1,0,0,0.03,0.0,8.59,NORMAL
8.0,1,0.001,8000.0,40745,0,0,0,1.0,0.22,0.82,PORT_SCAN
0.0,227,0.001,0.0,23,1,0,0,0.0,0.0,0.0,DOS_ATTACK
335.05,20,0.001,6701000.0,80,1,0,0,0.05,0.0,93.68,NORMAL
273.0,2,0.001,546000.0,80,1,0,0,0.5,0.2,73.93,NORMAL
30.0,1,0.001,30000.0,8668,0,0,0,1.0,0.29,6.29,NORMAL
1019.0,1,20.0,50.95,21,1,0,0,20000.0,2068.94,349.95,NORMAL
0.0,71,0.001,0.0,20,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,6,0.001,0.0,79,1,0,0,0.17,0.02,0.0,DOS_ATTACK
0.0,208,0.001,0.0,46831,1,0,0,0.0,0.0,0.0,DOS_ATTACK
279.12,8,0.001,2233000.0,80,1,0,0,0.12,0.05,42.34,NORMAL
59.16,19,0.001,1124000.0,80,1,0,0,0.05,0.0,4.65,NORMAL
511.55,11,0.001,5627000.0,80,1,0,0,0.09,0.03,155.12,NORMAL
637.42,12,0.001,7649000.0,80,1,0,0,0.08,0.01,122.56,NORMAL
191.5,2,0.001,383000.0,20,1,0,0,0.5,0.19,23.46,NORMAL
0.0,210,0.001,0.0,21,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,137,0.001,0.0,5558,1,0,0,0.01,0.0,0.0,DOS_ATTACK
59.42,24,0.001,1426000.0,80,1,0,0,0.04,0.02,15.17,NORMAL
1463.0,1,1.0,1463.0,25,1,0,0,1000.0,313.75,278.92,NORMAL
548654.75,4,4.0,548654.75,20,1,0,0,1000.0,248.93,129829.02,NORMAL
19.67,3,0.001,59000.0,20,1,0,0,0.33,0.11,4.72,NORMAL
8.0,1,0.001,8000.0,24826,0,0,0,1.0,0.22,1.83,PORT_SCAN
34.32,25,0.001,858000.0,80,1,0,0,0.04,0.0,6.67,NORMAL
20.0,1,0.001,20000.0,53851,0,0,0,1.0,0.16,5.11,PORT_SCAN
1.44,54,0.001,78000.0,31557,0,0,0,0.02,0.0,0.32,NORMAL
0.0,151,1.0,0.0,65187,1,0,0,6.62,2.38,0.0,PORT_SCAN
855.0,2,0.001,1710000.0,80,1,0,0,0.5,0.17,111.51,NORMAL
0.0,134,0.001,0.0,16633,1,0,0,0.01,0.0,0.0,DOS_ATTACK
22.73,11,3779.0,0.07,26046,0,1,0,343545.45,39452.34,3.97,NORMAL
2042.0,1,13.0,157.08,25,1,0,0,13000.0,1519.57,397.97,NORMAL
0.0,130,0.001,0.0,52940,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,511,0.001,0.0,40609,1,0,0,0.0,0.0,0.0,PORT_SCAN
8.36,11,0.001,92000.0,50475,0,1,0,0.09,0.04,1.84,NORMAL
0.0,257,0.001,0.0,46927,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,286,0.001,0.0,52551,1,0,0,0.0,0.0,0.0,DOS_ATTACK
151.91,22,0.001,3342000.0,80,1,0,0,0.05,0.02,38.08,NORMAL
159.5,2,0.001,319000.0,20,1,0,0,0.5,0.07,28.98,NORMAL
1434.0,1,0.001,1434000.0,25,1,0,0,1.0,0.13,287.52,NORMAL
19.81,26,0.001,515000.0,80,1,0,0,0.04,0.0,6.5,NORMAL
1138.0,1,25.0,45.52,23,1,0,0,25000.0,7026.13,376.41,NORMAL
0.0,1,0.001,0.0,80,1,0,0,1.0,0.15,0.0,NORMAL
0.86,143,0.001,123000.0,37111,0,1,0,0.01,0.0,0.12,NORMAL
0.08,13,0.001,1000.0,2317,0,1,0,0.08,0.02,0.02,PORT_SCAN
0.0,245,0.001,0.0,80,1,0,0,0.0,0.0,0.0,DOS_ATTACK
119.43,7,0.001,836000.0,80,1,0,0,0.14,0.03,12.78,NORMAL
1470.5,2,0.001,2941000.0,25,1,0,0,0.5,0.14,234.78,NORMAL
0.0,145,0.001,0.0,48259,1,0,0,0.01,0.0,0.0,DOS_ATTACK
452.5,6,0.001,2715000.0,80,1,0,0,0.17,0.05,75.86,NORMAL
0.5,2,590.0,0.0,62969,1,0,0,295000.0,107475.55,0.16,PORT_SCAN
0.0,231,0.001,0.0,53548,1,0,0,0.0,0.0,0.0,DOS_ATTACK
56.05,38,0.001,2130000.0,80,1,0,0,0.03,0.01,3.29,NORMAL
0.0,77,0.001,0.0,6629,1,0,0,0.01,0.0,0.0,DOS_ATTACK
47.06,17,0.001,800000.0,80,1,0,0,0.06,0.02,9.84,NORMAL
172.0,1,0.001,172000.0,20,1,0,0,1.0,0.21,58.98,NORMAL
0.0,215,0.001,0.0,35348,1,0,0,0.0,0.0,0.0,DOS_ATTACK
1331.0,3,0.001,3993000.0,80,1,0,0,0.33,0.09,459.11,NORMAL
73.71,17,0.001,1253000.0,80,1,0,0,0.06,0.02,9.12,NORMAL
717.0,8,0.001,5736000.0,80,1,0,0,0.12,0.04,43.94,NORMAL
47.92,13,0.001,623000.0,80,1,0,0,0.08,0.02,3.7,NORMAL
361.68,28,0.001,10127000.0,80,1,0,0,0.04,0.01,36.39,NORMAL
0.0,170,0.001,0.0,48559,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,118,0.001,0.0,30163,1,0,0,0.01,0.0,0.0,DOS_ATTACK
115.86,7,0.001,811000.0,80,1,0,0,0.14,0.06,38.19,NORMAL
621.0,1,0.001,621000.0,80,1,0,0,1.0,0.25,88.21,NORMAL
8.0,1,0.001,8000.0,79,1,0,0,1.0,0.4,0.59,NORMAL
0.0,232,0.001,0.0,58832,1,0,0,0.0,0.0,0.0,DOS_ATTACK
3.98,43,0.001,171000.0,42401,0,1,0,0.02,0.01,0.73,NORMAL
3695.5,2,0.001,7391000.0,80,1,0,0,0.5,0.18,888.54,NORMAL
3686.0,3,0.001,11058000.0,80,1,0,0,0.33,0.1,891.98,NORMAL
52.42,12,0.001,629000.0,80,1,0,0,0.08,0.03,10.24,NORMAL
0.0,271,0.001,0.0,24316,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,130,0.001,0.0,26873,1,0,0,0.01,0.0,0.0,DOS_ATTACK
3362.0,1,14.0,240.14,23,1,0,0,14000.0,1815.01,1042.43,NORMAL
231.0,5,0.001,1155000.0,80,1,0,0,0.2,0.03,30.61,NORMAL
0.0,51,0.001,0.0,10168,1,0,0,0.02,0.0,0.0,DOS_ATTACK
0.0,9,0.001,0.0,79,1,0,0,0.11,0.02,0.0,DOS_ATTACK
0.0,269,0.001,0.0,38877,1,0,0,0.0,0.0,0.0,DOS_ATTACK
251.0,1,12571.0,0.02,29208,0,1,0,12571000.0,2833485.77,33.33,NORMAL
41.83,6,0.001,251000.0,17112,0,1,0,0.17,0.02,6.66,NORMAL
135.57,7,0.001,949000.0,80,1,0,0,0.14,0.01,37.29,NORMAL
1097.0,1,0.001,1097000.0,25,1,0,0,1.0,0.32,293.71,NORMAL
0.0,143,0.001,0.0,63201,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1675.67,3,0.001,5027000.0,80,1,0,0,0.33,0.11,433.15,NORMAL
0.76,152,0.001,116000.0,33037,0,1,0,0.01,0.0,0.09,NORMAL
3.44,300,0.001,1032000.0,21650,0,0,0,0.0,0.0,0.86,DOS_ATTACK
0.0,191,0.001,0.0,5506,1,0,0,0.01,0.0,0.0,DOS_ATTACK
156.67,6,0.001,940000.0,80,1,0,0,0.17,0.03,20.93,NORMAL
0.82,107,0.001,88000.0,47692,0,1,0,0.01,0.0,0.05,NORMAL
130.08,13,0.001,1691000.0,80,1,0,0,0.08,0.03,37.63,NORMAL
0.0,257,0.001,0.0,55307,1,0,0,0.0,0.0,0.0,DOS_ATTACK
29.23,35,0.001,1023000.0,80,1,0,0,0.03,0.01,2.81,NORMAL
904.83,6,0.001,5429000.0,80,1,0,0,0.17,0.01,207.16,NORMAL
1.65,17,0.001,28000.0,7909,0,1,0,0.06,0.02,0.53,DOS_ATTACK
0.0,140,0.001,0.0,60402,1,0,0,0.01,0.0,0.0,DOS_ATTACK
2.02,511,0.001,1032000.0,9123,0,0,0,0.0,0.0,0.14,DOS_ATTACK
251.0,1,3980.0,0.06,30589,0,1,0,3980000.0,628501.75,67.9,NORMAL
0.0,148,0.001,0.0,36002,1,0,0,0.01,0.0,0.0,DOS_ATTACK
72.45,20,0.001,1449000.0,80,1,0,0,0.05,0.02,8.85,NORMAL
1003.0,1,20.0,50.15,21,1,0,0,20000.0,5759.85,123.58,NORMAL
13031.0,1,0.001,13031000.0,25,1,0,0,1.0,0.19,1278.31,NORMAL
0.0,241,0.001,0.0,61311,1,0,0,0.0,0.0,0.0,DOS_ATTACK
50.2,5,0.001,251000.0,13736,0,1,0,0.2,0.07,7.2,NORMAL
0.0,253,0.001,0.0,31139,1,0,0,0.0,0.0,0.0,DOS_ATTACK
15.25,8,0.001,122000.0,44620,0,1,0,0.12,0.01,1.82,NORMAL
18.0,1,0.001,18000.0,60456,0,0,0,1.0,0.1,4.46,PORT_SCAN
103.5,2,0.001,207000.0,32818,0,1,0,0.5,0.04,24.77,PORT_SCAN
0.0,145,0.001,0.0,60089,1,0,0,0.01,0.0,0.0,DOS_ATTACK
154.0,1,0.001,154000.0,37110,0,1,0,1.0,0.17,44.13,NORMAL
361.0,1,5.0,72.2,25,1,0,0,5000.0,743.45,48.15,NORMAL
0.0,140,0.001,0.0,37017,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,14,1.0,0.0,31376,1,0,0,71.43,28.55,0.0,PORT_SCAN
187.56,9,0.001,1688000.0,80,1,0,0,0.11,0.02,56.63,NORMAL
0.0,59,0.001,0.0,52784,1,0,0,0.02,0.0,0.0,PORT_SCAN
0.0,2,0.001,0.0,79,1,0,0,0.5,0.16,0.0,DOS_ATTACK
125.5,2,10.0,25.1,12061,0,1,0,5000.0,718.99,30.87,NORMAL
2.02,511,0.001,1032000.0,39997,0,0,0,0.0,0.0,0.12,DOS_ATTACK
0.0,25,0.001,0.0,23,1,0,0,0.04,0.01,0.0,DOS_ATTACK
939.67,3,0.001,2819000.0,80,1,0,0,0.33,0.09,304.43,NORMAL
1.51,344,0.001,520000.0,38366,0,1,0,0.0,0.0,0.35,NORMAL
91.5,2,0.001,183000.0,46368,0,0,0,0.5,0.17,6.41,NORMAL
346.5,4,0.001,1386000.0,80,1,0,0,0.25,0.06,96.43,NORMAL
13.25,12,0.001,159000.0,2546,0,1,0,0.08,0.03,2.06,NORMAL
8.0,1,0.001,8000.0,59140,0,0,0,1.0,0.38,1.79,PORT_SCAN
992.0,1,23.0,43.13,21,1,0,0,23000.0,5945.16,265.46,NORMAL
0.0,127,0.001,0.0,5639,1,0,0,0.01,0.0,0.0,DOS_ATTACK
15311.5,2,0.001,30623000.0,80,1,0,0,0.5,0.1,1008.05,NORMAL
1400.25,4,0.001,5601000.0,80,1,0,0,0.25,0.09,294.79,NORMAL
0.0,251,0.001,0.0,79,1,0,0,0.0,0.0,0.0,DOS_ATTACK
8.0,1,0.001,8000.0,3009,0,0,0,1.0,0.14,1.89,PORT_SCAN
763.67,3,0.001,2291000.0,80,1,0,0,0.33,0.03,84.61,NORMAL
0.0,108,0.001,0.0,37426,1,0,0,0.01,0.0,0.0,DOS_ATTACK
