avg_pkt_size,pkt_count,flow_duration_sec,bytes_per_sec,dst_port,protocol_tcp,protocol_udp,has_sni,inter_arrival_mean,inter_arrival_std,pkt_size_std,label
2.02,510,0.001,1032000.0,13959,0,0,0,0.0,0.0,0.45,DOS_ATTACK
1534.0,1,1.0,1534.0,25,1,0,0,1000.0,186.42,342.71,NORMAL
640.0,1,0.001,640000.0,80,1,0,0,1.0,0.16,125.69,NORMAL
761.0,1,283.0,2.69,21,1,0,0,283000.0,51462.71,177.6,MALWARE_C2
2.69,67,0.001,180000.0,64343,0,1,0,0.01,0.01,0.25,NORMAL
2680.0,2,0.001,5360000.0,80,1,0,0,0.5,0.12,458.61,NORMAL
15.0,1,0.001,15000.0,23,1,0,0,1.0,0.19,1.67,PORT_SCAN
44.0,1,7482.0,0.01,23,1,0,0,7482000.0,1877111.79,9.63,DOS_ATTACK
608.33,3,0.001,1825000.0,80,1,0,0,0.33,0.03,51.41,NORMAL
1650.11,46,805.0,94.29,80,1,0,0,17500.0,1972.54,208.92,DOS_ATTACK
0.0,128,0.001,0.0,45152,1,0,0,0.01,0.0,0.0,DOS_ATTACK
401.0,2,0.001,802000.0,80,1,0,0,0.5,0.06,117.21,NORMAL
308.0,1,0.001,308000.0,23,1,0,0,1.0,0.16,90.62,MALWARE_C2
297.0,1,0.001,297000.0,23,1,0,0,1.0,0.19,67.2,MALWARE_C2
0.0,283,0.001,0.0,50386,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,207,0.001,0.0,18805,1,0,0,0.0,0.0,0.0,DOS_ATTACK
38.62,16,0.001,618000.0,80,1,0,0,0.06,0.02,6.79,NORMAL
0.0,132,0.001,0.0,53602,1,0,0,0.01,0.0,0.0,DOS_ATTACK
202.82,11,0.001,2231000.0,80,1,0,0,0.09,0.03,61.04,NORMAL
282.0,2,0.001,564000.0,48900,0,0,0,0.5,0.15,76.22,DOS_ATTACK
61.0,1,3702.0,0.02,54315,0,1,0,3702000.0,1236149.44,12.0,NORMAL
307.0,2,0.001,614000.0,80,1,0,0,0.5,0.19,19.95,NORMAL
120.0,1,4.0,30.0,46358,1,0,0,4000.0,1413.9,10.29,MALWARE_C2
18.0,2,1.0,36.0,62619,1,0,0,500.0,98.22,3.54,PORT_SCAN
757.0,1,281.0,2.69,21,1,0,0,281000.0,39791.08,73.38,MALWARE_C2
0.8,152,0.001,121000.0,53195,0,1,0,0.01,0.0,0.12,NORMAL
9300.4,10,2078.0,44.76,80,1,0,0,207800.0,23913.11,1161.8,DOS_ATTACK
0.0,107,0.001,0.0,80,1,0,0,0.01,0.0,0.0,DOS_ATTACK
457.0,6,0.001,2742000.0,80,1,0,0,0.17,0.06,102.12,NORMAL
688.0,6,0.001,4128000.0,80,1,0,0,0.17,0.03,208.63,NORMAL
0.0,1,0.001,0.0,23,1,0,0,1.0,0.37,0.0,PORT_SCAN
200.6,5,0.001,1003000.0,80,1,0,0,0.2,0.03,49.35,NORMAL
0.0,44,0.001,0.0,80,1,0,0,0.02,0.0,0.0,DOS_ATTACK
7499.0,1,0.001,7499000.0,80,1,0,0,1.0,0.1,2256.19,NORMAL
0.0,297,0.001,0.0,6275,1,0,0,0.0,0.0,0.0,DOS_ATTACK
29.17,24,0.001,700000.0,80,1,0,0,0.04,0.01,2.71,NORMAL
0.0,105,0.001,0.0,42976,1,0,0,0.01,0.0,0.0,DOS_ATTACK
263.0,6,0.001,1578000.0,80,1,0,0,0.17,0.02,49.95,NORMAL
746.0,1,281.0,2.65,21,1,0,0,281000.0,54804.86,75.46,MALWARE_C2
0.0,117,0.001,0.0,32743,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,237,0.001,0.0,16631,1,0,0,0.0,0.0,0.0,DOS_ATTACK
740.0,2,0.001,1480000.0,32599,0,0,0,0.5,0.08,168.4,NORMAL
55.9,20,0.001,1118000.0,80,1,0,0,0.05,0.02,7.33,NORMAL
0.0,226,0.001,0.0,16692,1,0,0,0.0,0.0,0.0,DOS_ATTACK
761.0,1,281.0,2.71,21,1,0,0,281000.0,95689.05,216.44,MALWARE_C2
12.0,1,0.001,12000.0,20,1,0,0,1.0,0.39,0.86,MALWARE_C2
141809.0,2,280.0,1012.92,20,1,0,0,140000.0,8392.5,30747.24,MALWARE_C2
0.0,235,0.001,0.0,59696,1,0,0,0.0,0.0,0.0,DOS_ATTACK
82.26,19,0.001,1563000.0,80,1,0,0,0.05,0.01,4.97,NORMAL
123.0,1,4.0,30.75,56881,1,0,0,4000.0,254.55,42.8,MALWARE_C2
0.0,236,0.001,0.0,60964,1,0,0,0.0,0.0,0.0,DOS_ATTACK
498.0,11,0.001,5478000.0,80,1,0,0,0.09,0.02,53.68,NORMAL
123.0,1,4.0,30.75,4149,1,0,0,4000.0,1326.45,41.41,MALWARE_C2
29.33,3,0.001,88000.0,5512,0,1,0,0.33,0.05,6.97,NORMAL
531.0,2,0.001,1062000.0,80,1,0,0,0.5,0.12,51.61,NORMAL
0.0,264,0.001,0.0,58948,1,0,0,0.0,0.0,0.0,DOS_ATTACK
42693.0,1,3.0,14231.0,80,1,0,0,3000.0,332.52,9860.9,NORMAL
28.67,36,0.001,1032000.0,63839,0,0,0,0.03,0.01,2.43,DOS_ATTACK
0.0,1,0.001,0.0,21574,1,0,0,1.0,0.18,0.0,PORT_SCAN
3378.0,1,0.001,3378000.0,80,1,0,0,1.0,0.21,928.25,NORMAL
0.0,69,0.001,0.0,23,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,245,0.001,0.0,45464,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,204,0.001,0.0,45748,1,0,0,0.0,0.0,0.0,DOS_ATTACK
294.57,23,0.001,6775000.0,80,1,0,0,0.04,0.01,80.35,NORMAL
2984.0,1,0.001,2984000.0,25,1,0,0,1.0,0.39,1002.35,NORMAL
13.02,55,0.001,716000.0,80,1,0,0,0.02,0.0,1.59,NORMAL
0.0,242,0.001,0.0,28502,1,0,0,0.0,0.0,0.0,DOS_ATTACK
1669.0,1,0.001,1669000.0,80,1,0,0,1.0,0.05,226.65,NORMAL
0.0,104,0.001,0.0,37234,1,0,0,0.01,0.0,0.0,DOS_ATTACK
296.0,1,0.001,296000.0,23,1,0,0,1.0,0.28,26.59,MALWARE_C2
158.0,4,0.001,632000.0,80,1,0,0,0.25,0.07,42.6,NORMAL
868.0,1,0.001,868000.0,20,1,0,0,1.0,0.37,59.34,NORMAL
966.0,1,2.0,483.0,23,1,0,0,2000.0,109.44,228.44,PORT_SCAN
1446.0,2,1.0,2892.0,25,1,0,0,500.0,124.74,405.39,DOS_ATTACK
0.0,1,0.001,0.0,19639,1,0,0,1.0,0.07,0.0,PORT_SCAN
0.0,40,0.001,0.0,80,1,0,0,0.03,0.01,0.0,DOS_ATTACK
198.33,3,0.001,595000.0,80,1,0,0,0.33,0.03,35.58,NORMAL
427.2,5,0.001,2136000.0,80,1,0,0,0.2,0.04,119.35,NORMAL
56.14,21,0.001,1179000.0,80,1,0,0,0.05,0.0,17.65,NORMAL
0.0,1,0.001,0.0,51407,1,0,0,1.0,0.16,0.0,PORT_SCAN
32.36,33,0.001,1068000.0,80,1,0,0,0.03,0.01,10.5,NORMAL
25.5,4,0.001,102000.0,23,1,0,0,0.25,0.03,6.99,PORT_SCAN
568.67,3,0.001,1706000.0,80,1,0,0,0.33,0.12,98.61,NORMAL
0.21,509,0.001,108000.0,42115,0,1,0,0.0,0.0,0.01,NORMAL
0.0,1,0.001,0.0,31803,1,0,0,1.0,0.38,0.0,PORT_SCAN
1217.0,3,0.001,3651000.0,80,1,0,0,0.33,0.08,321.22,NORMAL
0.0,494,0.001,0.0,54459,1,0,0,0.0,0.0,0.0,PORT_SCAN
0.0,511,0.001,0.0,50067,1,0,0,0.0,0.0,0.0,PORT_SCAN
43.0,11,0.001,473000.0,80,1,0,0,0.09,0.02,11.66,NORMAL
586.5,4,0.001,2346000.0,80,1,0,0,0.25,0.03,119.31,NORMAL
0.02,104,0.001,2000.0,29555,0,1,0,0.01,0.0,0.0,PORT_SCAN
1452.0,2,0.001,2904000.0,80,1,0,0,0.5,0.14,268.58,NORMAL
864.0,1,0.001,864000.0,21110,1,0,0,1.0,0.15,117.69,MALWARE_C2
44.0,1,0.001,44000.0,23,1,0,0,1.0,0.39,9.18,DOS_ATTACK
113.0,42,0.001,4746000.0,80,1,0,0,0.02,0.0,36.87,NORMAL
0.0,239,0.001,0.0,29928,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,285,0.001,0.0,16114,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.99,511,0.001,508000.0,65284,0,0,0,0.0,0.0,0.16,DOS_ATTACK
0.0,482,0.001,0.0,37765,1,0,0,0.0,0.0,0.0,PORT_SCAN
298.0,1,0.001,298000.0,23,1,0,0,1.0,0.09,72.26,MALWARE_C2
883.33,6,0.001,5300000.0,80,1,0,0,0.17,0.04,145.43,NORMAL
401.33,3,0.001,1204000.0,80,1,0,0,0.33,0.1,110.34,NORMAL
1057.44,9,0.001,9517000.0,80,1,0,0,0.11,0.04,281.85,NORMAL
141809.0,2,280.0,1012.92,20,1,0,0,140000.0,43599.52,21745.89,MALWARE_C2
70.76,29,0.001,2052000.0,80,1,0,0,0.03,0.01,23.06,NORMAL
1853.33,3,0.001,5560000.0,80,1,0,0,0.33,0.02,274.46,NORMAL
8.0,1,0.001,8000.0,41961,0,0,0,1.0,0.2,1.63,PORT_SCAN
183.0,1,0.001,183000.0,79,1,0,0,1.0,0.28,47.67,NORMAL
669516.0,1,0.001,669516000.0,41125,1,0,0,1.0,0.38,50587.22,NORMAL
121.0,1,4.0,30.25,52125,1,0,0,4000.0,1491.96,28.46,MALWARE_C2
7360.0,2,0.001,14720000.0,80,1,0,0,0.5,0.17,1308.83,NORMAL
0.0,104,0.001,0.0,30860,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1075.67,3,0.001,3227000.0,80,1,0,0,0.33,0.12,248.21,NORMAL
1378.0,1,0.001,1378000.0,80,1,0,0,1.0,0.07,448.13,NORMAL
0.0,3,0.001,0.0,37270,1,0,0,0.33,0.1,0.0,PORT_SCAN
0.22,510,0.001,114000.0,6294,0,1,0,0.0,0.0,0.07,NORMAL
0.08,25,0.001,2000.0,13988,0,1,0,0.04,0.01,0.02,PORT_SCAN
1480.0,1,0.001,1480000.0,3810,0,0,0,1.0,0.1,232.4,DOS_ATTACK
0.99,93,0.001,92000.0,33154,0,1,0,0.01,0.0,0.1,NORMAL
0.0,511,0.001,0.0,59424,1,0,0,0.0,0.0,0.0,PORT_SCAN
37.08,13,0.001,482000.0,80,1,0,0,0.08,0.01,10.6,NORMAL
0.0,144,0.001,0.0,1078,1,0,0,0.01,0.0,0.0,DOS_ATTACK
20.0,1,0.001,20000.0,29877,0,0,0,1.0,0.27,1.03,PORT_SCAN
646.0,1,35.0,18.46,21,1,0,0,35000.0,10118.87,98.3,NORMAL
402.21,14,0.001,5631000.0,80,1,0,0,0.07,0.02,89.22,NORMAL
0.0,292,0.001,0.0,53749,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,122,0.001,0.0,17913,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,509,0.001,0.0,14310,1,0,0,0.0,0.0,0.0,PORT_SCAN
299.0,1,0.001,299000.0,23,1,0,0,1.0,0.16,36.09,MALWARE_C2
64.91,11,0.001,714000.0,80,1,0,0,0.09,0.03,11.4,NORMAL
0.0,232,0.001,0.0,61822,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,290,0.001,0.0,53333,1,0,0,0.0,0.0,0.0,DOS_ATTACK
83.0,1,0.001,83000.0,25,1,0,0,1.0,0.35,7.77,NORMAL
0.0,458,0.001,0.0,38920,1,0,0,0.0,0.0,0.0,PORT_SCAN
1448.82,39,902.0,62.64,80,1,0,0,23128.21,3944.21,473.59,DOS_ATTACK
0.0,213,0.001,0.0,42799,1,0,0,0.0,0.0,0.0,DOS_ATTACK
120.0,1,4.0,30.0,15698,1,0,0,4000.0,1584.63,27.11,MALWARE_C2
748.5,8,0.001,5988000.0,80,1,0,0,0.12,0.02,104.08,NORMAL
1798.75,4,0.001,7195000.0,80,1,0,0,0.25,0.1,454.79,NORMAL
141809.0,2,280.0,1012.92,20,1,0,0,140000.0,14879.66,18548.82,MALWARE_C2
510.0,1,0.001,510000.0,80,1,0,0,1.0,0.08,138.04,NORMAL
1982.0,1,1.0,1982.0,25,1,0,0,1000.0,369.42,118.24,NORMAL
210.0,1,0.001,210000.0,32908,0,1,0,1.0,0.35,19.21,NORMAL
149.5,4,3.0,199.33,23,1,0,0,750.0,226.54,24.7,PORT_SCAN
0.19,511,0.001,97000.0,45091,0,1,0,0.0,0.0,0.04,NORMAL
0.0,125,0.001,0.0,34651,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,86,0.001,0.0,80,1,0,0,0.01,0.0,0.0,DOS_ATTACK
148.38,21,0.001,3116000.0,80,1,0,0,0.05,0.02,43.48,NORMAL
0.0,10,0.001,0.0,23,1,0,0,0.1,0.04,0.0,DOS_ATTACK
677.8,5,0.001,3389000.0,80,1,0,0,0.2,0.08,100.21,NORMAL
952.0,3,0.001,2856000.0,80,1,0,0,0.33,0.07,164.98,NORMAL
1200.0,1,1.0,1200.0,25,1,0,0,1000.0,275.13,413.81,NORMAL
1742.0,32,899.0,62.01,80,1,0,0,28093.75,6697.72,362.87,DOS_ATTACK
874.5,2,0.001,1749000.0,80,1,0,0,0.5,0.2,95.98,NORMAL
7.58,133,0.001,1008000.0,54528,0,0,0,0.01,0.0,1.9,DOS_ATTACK
46.0,1,0.001,46000.0,113,1,0,0,1.0,0.36,2.72,NORMAL
1.32,130,0.001,172000.0,23731,0,1,0,0.01,0.0,0.15,NORMAL
0.0,70,0.001,0.0,80,1,0,0,0.01,0.0,0.0,DOS_ATTACK
241.0,3,0.001,723000.0,80,1,0,0,0.33,0.08,21.24,NORMAL
96.0,2,0.001,192000.0,20,1,0,0,0.5,0.12,30.94,NORMAL
423.6,10,0.001,4236000.0,80,1,0,0,0.1,0.03,62.17,NORMAL
723.3,10,0.001,7233000.0,20,1,0,0,0.1,0.01,243.83,NORMAL
0.0,48,0.001,0.0,79,1,0,0,0.02,0.01,0.0,DOS_ATTACK
0.0,225,0.001,0.0,80,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,431,0.001,0.0,9482,1,0,0,0.0,0.0,0.0,PORT_SCAN
44.0,1,0.001,44000.0,23,1,0,0,1.0,0.28,2.5,DOS_ATTACK
1005.0,1,0.001,1005000.0,25,1,0,0,1.0,0.16,263.17,NORMAL
123.0,1,4.0,30.75,22221,1,0,0,4000.0,1147.84,14.33,MALWARE_C2
86.33,18,0.001,1554000.0,80,1,0,0,0.06,0.0,22.83,NORMAL
44.0,1,7316.0,0.01,23,1,0,0,7316000.0,764393.33,13.68,DOS_ATTACK
251.0,1,0.001,251000.0,63261,0,1,0,1.0,0.13,46.26,NORMAL
3033.0,1,0.001,3033000.0,80,1,0,0,1.0,0.27,614.94,NORMAL
65.2,10,0.001,652000.0,80,1,0,0,0.1,0.01,6.9,NORMAL
0.0,1,0.001,0.0,43039,1,0,0,1.0,0.21,0.0,PORT_SCAN
0.01,85,0.001,1000.0,40799,0,1,0,0.01,0.0,0.0,NORMAL
111.5,12,0.001,1338000.0,80,1,0,0,0.08,0.02,20.23,NORMAL
46.87,53,903.0,2.75,80,1,0,0,17037.74,2350.64,4.19,DOS_ATTACK
0.38,225,0.001,86000.0,25679,0,1,0,0.0,0.0,0.06,NORMAL
923.0,2,0.001,1846000.0,80,1,0,0,0.5,0.16,235.0,NORMAL
0.21,511,0.001,106000.0,32117,0,1,0,0.0,0.0,0.05,NORMAL
286.5,2,0.001,573000.0,80,1,0,0,0.5,0.14,44.81,NORMAL
5650.4,10,2067.0,27.34,80,1,0,0,206700.0,70926.77,1552.14,DOS_ATTACK
0.0,1,0.001,0.0,23,1,0,0,1.0,0.33,0.0,PORT_SCAN
0.0,249,0.001,0.0,21276,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,129,0.001,0.0,2759,1,0,0,0.01,0.0,0.0,DOS_ATTACK
21.98,42,0.001,923000.0,80,1,0,0,0.02,0.0,6.57,NORMAL
397.62,16,0.001,6362000.0,80,1,0,0,0.06,0.02,54.73,NORMAL
0.0,243,0.001,0.0,38804,1,0,0,0.0,0.0,0.0,DOS_ATTACK
1292.0,1,0.001,1292000.0,80,1,0,0,1.0,0.05,76.72,NORMAL
0.92,131,0.001,121000.0,48647,0,1,0,0.01,0.0,0.15,NORMAL
0.0,76,0.001,0.0,23,1,0,0,0.01,0.0,0.0,DOS_ATTACK
2543.0,1,13.0,195.62,23,1,0,0,13000.0,1640.1,492.91,MALWARE_C2
121.0,1,4.0,30.25,45647,1,0,0,4000.0,1216.84,19.72,MALWARE_C2
251.0,1,0.001,251000.0,36129,0,1,0,1.0,0.26,18.46,NORMAL
0.0,261,0.001,0.0,39386,1,0,0,0.0,0.0,0.0,DOS_ATTACK
3528.0,1,0.001,3528000.0,80,1,0,0,1.0,0.37,303.44,NORMAL
0.0,1,0.001,0.0,23,1,0,0,1.0,0.38,0.0,PORT_SCAN
0.52,225,0.001,117000.0,11044,0,1,0,0.0,0.0,0.08,NORMAL
810.18,11,0.001,8912000.0,80,1,0,0,0.09,0.02,212.15,NORMAL
3282.0,1,0.001,3282000.0,25,1,0,0,1.0,0.12,481.71,NORMAL
0.0,294,0.001,0.0,37679,1,0,0,0.0,0.0,0.0,PORT_SCAN
125.0,1,4.0,31.25,53012,1,0,0,4000.0,683.74,26.89,MALWARE_C2
125.0,1,4.0,31.25,63190,1,0,0,4000.0,958.4,16.41,MALWARE_C2
8444.0,6,0.001,50664000.0,80,1,0,0,0.17,0.01,1720.61,NORMAL
150.88,24,0.001,3621000.0,80,1,0,0,0.04,0.02,45.14,NORMAL
426.88,8,0.001,3415000.0,80,1,0,0,0.12,0.03,106.62,NORMAL
0.0,458,0.001,0.0,23824,1,0,0,0.0,0.0,0.0,PORT_SCAN
10570.0,1,6.0,1761.67,80,1,0,0,6000.0,1685.65,3264.83,NORMAL
1480.0,1,0.001,1480000.0,6888,0,0,0,1.0,0.17,484.33,DOS_ATTACK
151.5,6,0.001,909000.0,80,1,0,0,0.17,0.06,45.46,NORMAL
44.0,1,7298.0,0.01,23,1,0,0,7298000.0,462241.98,12.4,DOS_ATTACK
0.0,172,0.001,0.0,1925,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.21,509,0.001,106000.0,4287,0,1,0,0.0,0.0,0.07,NORMAL
711.0,1,0.001,711000.0,80,1,0,0,1.0,0.09,162.66,NORMAL
344.0,5,0.001,1720000.0,80,1,0,0,0.2,0.02,37.86,NORMAL
0.0,199,0.001,0.0,47502,1,0,0,0.01,0.0,0.0,DOS_ATTACK
105.0,1,0.001,105000.0,9515,0,1,0,1.0,0.39,28.96,NORMAL
12.0,3,0.001,36000.0,53708,1,0,0,0.33,0.07,3.23,PORT_SCAN
1480.0,1,0.001,1480000.0,10932,0,0,0,1.0,0.19,79.74,DOS_ATTACK
7102.0,1,15.0,473.47,23,1,0,0,15000.0,5506.31,540.62,NORMAL
336.83,6,0.001,2021000.0,80,1,0,0,0.17,0.04,27.16,NORMAL
0.0,276,0.001,0.0,4816,1,0,0,0.0,0.0,0.0,DOS_ATTACK
15.0,2,0.001,30000.0,53045,0,0,0,0.5,0.13,2.18,NORMAL
0.0,228,0.001,0.0,23,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,472,0.001,0.0,28756,1,0,0,0.0,0.0,0.0,PORT_SCAN
0.0,48,0.001,0.0,80,1,0,0,0.02,0.01,0.0,DOS_ATTACK
125.0,1,4.0,31.25,57631,1,0,0,4000.0,727.21,14.43,MALWARE_C2
990.17,6,0.001,5941000.0,80,1,0,0,0.17,0.06,191.97,NORMAL
289.5,4,0.001,1158000.0,80,1,0,0,0.25,0.07,22.71,NORMAL
1288922.0,1,39.0,33049.28,23,1,0,0,39000.0,8883.85,274373.63,NORMAL
301.0,1,0.001,301000.0,23,1,0,0,1.0,0.09,76.31,MALWARE_C2
0.0,148,0.001,0.0,58984,1,0,0,0.01,0.0,0.0,DOS_ATTACK
944.0,1,0.001,944000.0,80,1,0,0,1.0,0.3,325.65,NORMAL
277.0,2,141.0,3.93,80,1,0,0,70500.0,5076.27,70.89,NORMAL
1446.0,2,1.0,2892.0,25,1,0,0,500.0,119.2,499.15,DOS_ATTACK
2550.5,2,0.001,5101000.0,80,1,0,0,0.5,0.04,831.86,NORMAL
0.0,121,0.001,0.0,13092,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,133,0.001,0.0,45616,1,0,0,0.01,0.0,0.0,DOS_ATTACK
117.71,14,0.001,1648000.0,80,1,0,0,0.07,0.01,13.38,NORMAL
1.06,479,0.001,508000.0,38338,0,0,0,0.0,0.0,0.21,DOS_ATTACK
1749.0,1,1.0,1749.0,25,1,0,0,1000.0,348.31,538.64,NORMAL
127.6,5,0.001,638000.0,80,1,0,0,0.2,0.01,31.96,NORMAL
18.0,1,0.001,18000.0,42266,0,0,0,1.0,0.36,4.14,PORT_SCAN
4.09,22,0.001,90000.0,31320,0,1,0,0.05,0.02,0.91,NORMAL
83.33,3,0.001,250000.0,20437,0,1,0,0.33,0.05,16.55,NORMAL
3015.0,1,1.0,3015.0,25,1,0,0,1000.0,50.35,409.73,NORMAL
0.0,290,0.001,0.0,63681,1,0,0,0.0,0.0,0.0,DOS_ATTACK
37.94,17,0.001,645000.0,80,1,0,0,0.06,0.01,8.22,NORMAL
753.0,1,281.0,2.68,21,1,0,0,281000.0,76071.19,225.68,MALWARE_C2
183.45,11,0.001,2018000.0,80,1,0,0,0.09,0.01,44.99,NORMAL
123.0,1,4.0,30.75,22477,1,0,0,4000.0,485.75,24.34,MALWARE_C2
614.4,5,0.001,3072000.0,80,1,0,0,0.2,0.03,177.56,NORMAL
113.12,8,0.001,905000.0,80,1,0,0,0.12,0.02,32.66,NORMAL
781.0,11,0.001,8591000.0,80,1,0,0,0.09,0.03,54.75,NORMAL
0.0,264,0.001,0.0,26163,1,0,0,0.0,0.0,0.0,DOS_ATTACK
23633.0,1,9.0,2625.89,80,1,0,0,9000.0,3242.2,5715.73,NORMAL
0.0,192,0.001,0.0,19522,1,0,0,0.01,0.0,0.0,DOS_ATTACK
320.5,2,0.001,641000.0,20,1,0,0,0.5,0.13,38.7,NORMAL
0.01,104,0.001,1000.0,43497,0,1,0,0.01,0.0,0.0,NORMAL
170.75,12,0.001,2049000.0,80,1,0,0,0.08,0.02,40.35,NORMAL
83.67,3,0.001,251000.0,2209,0,1,0,0.33,0.11,8.79,NORMAL
536.0,3,0.001,1608000.0,80,1,0,0,0.33,0.13,140.76,NORMAL
123.0,1,10.0,12.3,53528,1,0,0,10000.0,3166.43,14.56,MALWARE_C2
0.0,146,0.001,0.0,30285,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1195.0,1,0.001,1195000.0,25,1,0,0,1.0,0.12,157.44,NORMAL
787.33,3,0.001,2362000.0,80,1,0,0,0.33,0.04,74.46,NORMAL
15713.5,4,0.001,62854000.0,80,1,0,0,0.25,0.07,3111.67,DOS_ATTACK
446.6,10,0.001,4466000.0,80,1,0,0,0.1,0.01,155.51,NORMAL
125.0,1,4.0,31.25,30602,1,0,0,4000.0,899.39,11.19,MALWARE_C2
2597.25,4,0.001,10389000.0,20,1,0,0,0.25,0.07,495.65,NORMAL
0.21,509,0.001,108000.0,57351,0,1,0,0.0,0.0,0.02,NORMAL
79.11,9,0.001,712000.0,80,1,0,0,0.11,0.01,19.21,NORMAL
0.0,212,0.001,0.0,23330,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,118,0.001,0.0,24438,1,0,0,0.01,0.0,0.0,DOS_ATTACK
1365.7,10,0.001,13657000.0,80,1,0,0,0.1,0.01,426.68,NORMAL
20.0,1,0.001,20000.0,21403,0,0,0,1.0,0.39,6.77,PORT_SCAN
761.0,1,282.0,2.7,21,1,0,0,282000.0,107118.49,83.32,MALWARE_C2
338.47,19,0.001,6431000.0,80,1,0,0,0.05,0.01,68.59,NORMAL
3723.0,1,0.001,3723000.0,80,1,0,0,1.0,0.24,1156.11,NORMAL
294.0,1,4.0,73.5,23,1,0,0,4000.0,323.2,24.14,MALWARE_C2
349.78,9,0.001,3148000.0,80,1,0,0,0.11,0.04,20.9,NORMAL
1744.4,15,0.001,26166000.0,80,1,0,0,0.07,0.0,149.97,NORMAL
0.0,1,0.001,0.0,34789,1,0,0,1.0,0.1,0.0,NORMAL
44.0,1,7546.0,0.01,23,1,0,0,7546000.0,698347.93,14.99,DOS_ATTACK
1612.33,3,0.001,4837000.0,80,1,0,0,0.33,0.03,268.58,NORMAL
119.0,1,5.0,23.8,53400,1,0,0,5000.0,751.51,16.82,MALWARE_C2
14681.0,1,71.0,206.77,23,1,0,0,71000.0,20150.34,3884.98,NORMAL
0.0,136,0.001,0.0,10349,1,0,0,0.01,0.0,0.0,DOS_ATTACK
29.89,19,0.001,568000.0,80,1,0,0,0.05,0.0,6.6,NORMAL
2722.5,6,0.001,16335000.0,80,1,0,0,0.17,0.03,866.99,NORMAL
70.11,9,0.001,631000.0,80,1,0,0,0.11,0.01,7.45,NORMAL
1040.0,1,0.001,1040000.0,80,1,0,0,1.0,0.29,228.56,NORMAL
0.0,1,0.001,0.0,43114,1,0,0,1.0,0.07,0.0,NORMAL
56.67,12,0.001,680000.0,80,1,0,0,0.08,0.02,2.84,NORMAL
2.06,85,0.001,175000.0,34976,0,1,0,0.01,0.0,0.49,NORMAL
126.67,6,0.001,760000.0,80,1,0,0,0.17,0.04,16.09,NORMAL
36.0,5,0.001,180000.0,9203,0,1,0,0.2,0.06,8.86,NORMAL
0.0,214,0.001,0.0,16275,1,0,0,0.0,0.0,0.0,DOS_ATTACK
198.71,14,0.001,2782000.0,80,1,0,0,0.07,0.01,65.77,NORMAL
39.71,24,0.001,953000.0,80,1,0,0,0.04,0.01,8.29,NORMAL
703.0,2,0.001,1406000.0,25,1,0,0,0.5,0.14,177.97,NORMAL
1716.67,3,0.001,5150000.0,80,1,0,0,0.33,0.07,205.44,NORMAL
757.0,1,282.0,2.68,21,1,0,0,282000.0,43558.73,45.27,MALWARE_C2
183.0,1,0.001,183000.0,21,1,0,0,1.0,0.18,13.34,MALWARE_C2
0.0,497,0.001,0.0,6054,1,0,0,0.0,0.0,0.0,PORT_SCAN
0.0,142,0.001,0.0,18631,1,0,0,0.01,0.0,0.0,DOS_ATTACK
0.0,215,0.001,0.0,14835,1,0,0,0.0,0.0,0.0,DOS_ATTACK
121.0,1,4.0,30.25,11812,1,0,0,4000.0,823.82,41.07,MALWARE_C2
15.0,1,1.0,15.0,23,1,0,0,1000.0,75.44,5.03,PORT_SCAN
0.0,414,0.001,0.0,13941,1,0,0,0.0,0.0,0.0,PORT_SCAN
0.0,255,0.001,0.0,52060,1,0,0,0.0,0.0,0.0,DOS_ATTACK
0.0,56,0.001,0.0,80,1,0,0,0.02,0.0,0.0,DOS_ATTACK
72.67,9,0.001,654000.0,80,1,0,0,0.11,0.03,19.67,NORMAL
16.92,61,0.001,1032000.0,23635,0,0,0,0.02,0.01,5.2,DOS_ATTACK
0.0,118,0.001,0.0,3232,1,0,0,0.01,0.0,0.0,DOS_ATTACK
98.64,11,0.001,1085000.0,80,1,0,0,0.09,0.01,7.89,NORMAL
142.88,34,0.001,4858000.0,80,1,0,0,0.03,0.01,37.66,NORMAL
0.0,398,0.001,0.0,37911,1,0,0,0.0,0.0,0.0,PORT_SCAN
753.0,1,283.0,2.66,21,1,0,0,283000.0,24167.35,84.75,MALWARE_C2
